country,city,neighbourhood_group_cleansed,neighbourhood_cleansed,id
Germany,Berlin,Charlottenburg-Wilm.,Schloß Charlottenburg,8767697
Germany,Berlin,Mitte,Alexanderplatz,8767787
Germany,Berlin,Mitte,Wedding Zentrum,8773831
Germany,Berlin,Mitte,Brunnenstr. Süd,8774005
Germany,Berlin,Pankow,Helmholtzplatz,8774610
Germany,Berlin,Mitte,Tiergarten Süd,8775152
Germany,Berlin,Pankow,Helmholtzplatz,8775701
Germany,Berlin,Neukölln,Rixdorf,8776583
Germany,Berlin,Tempelhof - Schöneberg,Friedenau,8777123
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,8779357
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,8784543
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,8787571
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,8788519
Germany,Berlin,Neukölln,Rixdorf,8789604
Germany,Berlin,Charlottenburg-Wilm.,Halensee,8790713
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,8791633
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8791726
Germany,Berlin,Neukölln,Rixdorf,8794238
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8797462
Germany,Berlin,Mitte,Moabit West,8799096
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,8800109
Germany,Berlin,Pankow,Pankow Süd,8804066
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,8804094
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,8804638
Germany,Berlin,Neukölln,Schillerpromenade,8805238
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8805507
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,8805561
Germany,Berlin,Mitte,Brunnenstr. Süd,8805575
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,8806534
Germany,Berlin,Mitte,Brunnenstr. Süd,8808663
Germany,Berlin,Mitte,Alexanderplatz,8811674
Germany,Berlin,Pankow,Prenzlauer Berg Ost,8812296
Germany,Berlin,Pankow,Prenzlauer Berg Ost,8820096
Germany,Berlin,Mitte,Alexanderplatz,8822071
Germany,Berlin,Lichtenberg,Neu Lichtenberg,8825210
Germany,Berlin,Neukölln,Rixdorf,8827830
Germany,Berlin,Pankow,Prenzlauer Berg Nord,8828468
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,8832045
Germany,Berlin,Pankow,Prenzlauer Berg Nord,8834013
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,8834190
Germany,Berlin,Mitte,Brunnenstr. Süd,8834842
Germany,Berlin,Mitte,Alexanderplatz,8837868
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,8837895
Germany,Berlin,Charlottenburg-Wilm.,Schloß Charlottenburg,8839956
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,8840587
Germany,Berlin,Neukölln,Rixdorf,8841316
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,8841652
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,8841678
Germany,Berlin,Mitte,Parkviertel,8844791
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8845115
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,8852608
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8852935
Germany,Berlin,Neukölln,Reuterstraße,8853934
Germany,Berlin,Mitte,Alexanderplatz,8854437
Germany,Berlin,Mitte,Brunnenstr. Süd,8857403
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,8858309
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,8859460
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,8861487
Germany,Berlin,Mitte,Moabit West,8863438
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,8864483
Germany,Berlin,Mitte,Brunnenstr. Nord,8864979
Germany,Berlin,Mitte,Alexanderplatz,8865269
Germany,Berlin,Mitte,Wedding Zentrum,8870766
Germany,Berlin,Pankow,Pankow Zentrum,8873134
Germany,Berlin,Charlottenburg-Wilm.,Mierendorffplatz,8874598
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,8881460
Germany,Berlin,Treptow - Köpenick,Friedrichshagen,8882113
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,8882726
Germany,Berlin,Neukölln,Reuterstraße,8882989
Germany,Berlin,Mitte,Wedding Zentrum,8883826
Germany,Berlin,Steglitz - Zehlendorf,Teltower Damm,8884603
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8885636
Germany,Berlin,Treptow - Köpenick,Plänterwald,8887256
Germany,Berlin,Neukölln,Reuterstraße,8891089
Germany,Berlin,Pankow,Prenzlauer Berg Süd,8892243
Germany,Berlin,Neukölln,Rixdorf,8893589
Germany,Berlin,Neukölln,Rixdorf,8893638
Germany,Berlin,Neukölln,Rixdorf,8894731
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,8895568
Germany,Berlin,Mitte,Brunnenstr. Süd,8896031
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,8896763
Germany,Berlin,Neukölln,Rixdorf,8898033
Germany,Berlin,Pankow,Helmholtzplatz,8898542
Germany,Berlin,Mitte,Alexanderplatz,8898622
Germany,Berlin,Pankow,Prenzlauer Berg Süd,8898967
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8899395
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,8900425
Germany,Berlin,Treptow - Köpenick,Plänterwald,8900851
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,8904246
Germany,Berlin,Mitte,Moabit West,8912073
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,8916072
Germany,Berlin,Neukölln,Reuterstraße,8918351
Germany,Berlin,Neukölln,Schillerpromenade,8918833
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8919542
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8919834
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,8927766
Germany,Berlin,Neukölln,Reuterstraße,8928201
Germany,Berlin,Pankow,Weißensee,8929146
Germany,Berlin,Pankow,Prenzlauer Berg Ost,8929380
Germany,Berlin,Neukölln,Reuterstraße,8932753
Germany,Berlin,Mitte,Moabit Ost,8932801
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,8934251
Germany,Berlin,Pankow,Pankow Zentrum,8935498
Germany,Berlin,Neukölln,Reuterstraße,8935549
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,8935623
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,8936326
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,8936934
Germany,Berlin,Mitte,Brunnenstr. Süd,8937422
Germany,Berlin,Mitte,Moabit Ost,8937627
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8939265
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8946571
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,8947725
Germany,Berlin,Mitte,Moabit Ost,8948114
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,8949073
Germany,Berlin,Mitte,Osloer Straße,8949831
Germany,Berlin,Mitte,Parkviertel,8951870
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,8953038
Germany,Berlin,Mitte,Brunnenstr. Süd,8955752
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,8957894
Germany,Berlin,Mitte,Moabit West,8959522
Germany,Berlin,Pankow,Helmholtzplatz,8961034
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,8961441
Germany,Berlin,Tempelhof - Schöneberg,Friedenau,8961505
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,8963381
Germany,Berlin,Mitte,Parkviertel,8965134
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8965395
Germany,Berlin,Neukölln,Rixdorf,8965514
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,8966046
Germany,Berlin,Neukölln,Rixdorf,8970893
Germany,Berlin,Mitte,Osloer Straße,8973039
Germany,Berlin,Neukölln,Britz,8976190
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,8977185
Germany,Berlin,Treptow - Köpenick,Friedrichshagen,8977531
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,8979014
Germany,Berlin,Mitte,Alexanderplatz,8979224
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,8983004
Germany,Berlin,Mitte,Alexanderplatz,8984553
Germany,Berlin,Neukölln,Schillerpromenade,8986278
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,8986396
Germany,Berlin,Mitte,Wedding Zentrum,8989692
Germany,Berlin,Mitte,Wedding Zentrum,8989702
Germany,Berlin,Mitte,Brunnenstr. Süd,8990040
Germany,Berlin,Neukölln,Reuterstraße,8990583
Germany,Berlin,Neukölln,Rixdorf,8998355
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9001258
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9001480
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9004635
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9005568
Germany,Berlin,Mitte,Alexanderplatz,9006673
Germany,Berlin,Pankow,Prenzlauer Berg Nord,9007904
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9010083
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,9018977
Germany,Berlin,Neukölln,Reuterstraße,9020476
Germany,Berlin,Neukölln,Reuterstraße,9020990
Germany,Berlin,Mitte,Tiergarten Süd,9021606
Germany,Berlin,Charlottenburg-Wilm.,Schloß Charlottenburg,9022813
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9026643
Germany,Berlin,Charlottenburg-Wilm.,Halensee,9026963
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,9027179
Germany,Berlin,Steglitz - Zehlendorf,Albrechtstr.,9027633
Germany,Berlin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,9029431
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,9035465
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9037782
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,9039631
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9041447
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9043094
Germany,Berlin,Pankow,Weißensee,9044730
Germany,Berlin,Neukölln,Schillerpromenade,9045860
Germany,Berlin,Neukölln,Rixdorf,9047612
Germany,Berlin,Mitte,Brunnenstr. Süd,9054118
Germany,Berlin,Mitte,Brunnenstr. Süd,9055090
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9056365
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,9056714
Germany,Berlin,Lichtenberg,Rummelsburger Bucht,9057083
Germany,Berlin,Neukölln,Schillerpromenade,9058421
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9060504
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9060983
Germany,Berlin,Lichtenberg,Friedrichsfelde Süd,9062199
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9062627
Germany,Berlin,Mitte,Alexanderplatz,9062672
Germany,Berlin,Neukölln,Reuterstraße,9063238
Germany,Berlin,Pankow,Helmholtzplatz,9063682
Germany,Berlin,Mitte,Wedding Zentrum,9067589
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,9068410
Germany,Berlin,Lichtenberg,Neu Lichtenberg,9070418
Germany,Berlin,Pankow,Prenzlauer Berg Nord,9083108
Germany,Berlin,Pankow,Prenzlauer Berg Ost,9083119
Germany,Berlin,Mitte,Wedding Zentrum,9084313
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,9085319
Germany,Berlin,Pankow,Prenzlauer Berg Ost,9086379
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,9089057
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9091264
Germany,Berlin,Pankow,Pankow Süd,9092305
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9100640
Germany,Berlin,Mitte,Alexanderplatz,9102068
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9106265
Germany,Berlin,Neukölln,Rixdorf,9107099
Germany,Berlin,Neukölln,Reuterstraße,9108801
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9109580
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,9109921
Germany,Berlin,Mitte,Parkviertel,9111186
Germany,Berlin,Mitte,Osloer Straße,9112919
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9113886
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,9114031
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9114842
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9115610
Germany,Berlin,Lichtenberg,Alt-Lichtenberg,9121139
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,9123008
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,9123102
Germany,Berlin,Charlottenburg-Wilm.,Volkspark Wilmersdorf,9123319
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9124340
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9125769
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9126823
Germany,Berlin,Mitte,Alexanderplatz,9127963
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,9128009
Germany,Berlin,Mitte,Alexanderplatz,9128108
Germany,Berlin,Mitte,Alexanderplatz,9128170
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,9129814
Germany,Berlin,Mitte,Osloer Straße,9130860
Germany,Berlin,Mitte,Alexanderplatz,9131711
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,9132683
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,9133614
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,9134425
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,9135486
Germany,Berlin,Neukölln,Reuterstraße,9135860
Germany,Berlin-Wilmersdorf,Charlottenburg-Wilm.,Volkspark Wilmersdorf,9136533
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Süd,9141203
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9141461
Germany,Berlin,Mitte,Moabit West,9141729
Germany,Berlin,Mitte,Moabit West,9146168
Germany,Berlin,Mitte,Regierungsviertel,9147863
Germany,Berlin,Charlottenburg-Wilm.,Neue Kantstraße,9148343
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,9149412
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9150138
Germany,Berlin,Mitte,Wedding Zentrum,9150173
Germany,Berlin,Neukölln,Reuterstraße,9150987
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9152895
Germany,Berlin,Mitte,Moabit West,9154081
Germany,Berlin,Pankow,Helmholtzplatz,9160334
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9161590
Germany,Berlin,Mitte,Alexanderplatz,9164851
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9164920
Germany,Berlin,Reinickendorf,West 5,9165505
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,9166859
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9167632
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9168848
Germany,Berlin,Mitte,Wedding Zentrum,9168926
Germany,Berlin,Lichtenberg,Alt-Hohenschönhausen Süd,9170744
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,9177635
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9179560
Germany,Berlin,Neukölln,Reuterstraße,9179662
Germany,Berlin,Mitte,Moabit West,9180485
Germany,Berlin,Neukölln,Reuterstraße,9181281
Germany,Berlin,Treptow - Köpenick,Baumschulenweg,9182193
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9182459
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,9184413
Germany,Berlin,Neukölln,Rixdorf,9186093
Germany,Berlin,Mitte,Wedding Zentrum,9193091
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9193397
Germany,Berlin,Mitte,Alexanderplatz,9193426
Germany,Berlin,Mitte,Alexanderplatz,9193748
Germany,Berlin,Mitte,Alexanderplatz,9195438
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,9195781
Germany,Berlin,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,9202874
Germany,Berlin,Mitte,Moabit Ost,9204448
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,9206174
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,9206682
Germany,Berlin,Pankow,Helmholtzplatz,9207187
Germany,Berlin,Pankow,Pankow Zentrum,9207372
Germany,Berlin,Charlottenburg-Wilm.,Grunewald,9208960
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9215122
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9216341
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,9221950
Germany,Berlin,Neukölln,Rixdorf,9221973
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9222469
Germany,Berlin,Neukölln,Reuterstraße,9224827
Germany,Berlin,Charlottenburg-Wilm.,Düsseldorfer Straße,9225893
Germany,Berlin,Lichtenberg,Rummelsburger Bucht,9226203
Germany,Berlin,Lichtenberg,Rummelsburger Bucht,9226389
Germany,Berlin,Treptow - Köpenick,Alt  Treptow,9226414
Germany,Berlin,Mitte,Brunnenstr. Nord,9226607
Germany,Berlin,Lichtenberg,Alt-Lichtenberg,9229673
Germany,Berlin,Mitte,Alexanderplatz,9231136
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9231931
Germany,Berlin,Pankow,Helmholtzplatz,9232303
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9236207
Germany,Berlin,Neukölln,Rixdorf,9241624
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,9242135
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,9242204
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9242514
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,9242982
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9243920
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9248182
Germany,Berlin,Spandau,Wilhelmstadt,9250150
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9250878
Germany,Berlin,Pankow,Weißensee,9251595
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9253125
Germany,Berlin,Neukölln,Schillerpromenade,9254100
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9256082
Germany,Berlin,Neukölln,Schillerpromenade,9257908
Germany,Berlin,Pankow,Blankenfelde/Niederschönhausen,9258549
Germany,Berlin,Pankow,Prenzlauer Berg Nord,9260285
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,9266036
Germany,Berlin,Pankow,Prenzlauer Berg Nord,9266598
Germany,Berlin,Treptow - Köpenick,Baumschulenweg,9267220
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9267631
Germany,Berlin,Pankow,Helmholtzplatz,9267723
Germany,Berlin,Neukölln,Schillerpromenade,9268629
Germany,Berlin,Charlottenburg-Wilm.,Schloß Charlottenburg,9268732
Germany,Berlin,Neukölln,Reuterstraße,9270375
Germany,Berlin,Mitte,Brunnenstr. Süd,9271328
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,9272162
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9272535
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9273023
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9273945
Germany,Berlin,Charlottenburg-Wilm.,Grunewald,9278672
Germany,Berlin,Neukölln,Rixdorf,9278730
Germany,Berlin,Neukölln,Rixdorf,9285147
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9285452
Germany,Berlin,Pankow,Pankow Zentrum,9287690
Germany,Berlin,Tempelhof - Schöneberg,Tempelhof,9287838
Germany,Berlin,Mitte,Alexanderplatz,9287981
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9288772
Germany,Berlin,Pankow,Prenzlauer Berg Süd,9289100
Germany,Berlin,Neukölln,Rixdorf,9289287
Germany,Berlin,Steglitz - Zehlendorf,Zehlendorf  Nord,9291172
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9292652
Germany,Berlin,Pankow,Prenzlauer Berg Südwest,9292804
Germany,Berlin,Mitte,Wedding Zentrum,9297443
Germany,Berlin,Pankow,Prenzlauer Berg Nordwest,9298738
Germany,Berlin,Mitte,Osloer Straße,9303849
Germany,Berlin,Mitte,Alexanderplatz,9305152
Germany,Berlin,Neukölln,Schillerpromenade,9306310
Germany,Berlin,Mitte,Osloer Straße,9306628
Germany,Berlin,Neukölln,Reuterstraße,9307303
Germany,Berlin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,9307418
Germany,Berlin,Tempelhof - Schöneberg,Schöneberg-Nord,9308067
Germany,Berlin,Pankow,Schönholz/Wilhelmsruh/Rosenthal,9310809
Germany,Berlin,Neukölln,Reuterstraße,9323006
Germany,Berlin,Lichtenberg,Neu Lichtenberg,9325312
Germany,Berlin,Mitte,Alexanderplatz,9326612
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9328761
Germany,Berlin,Friedrichshain-Kreuzberg,südliche Luisenstadt,9329313
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,9340083
Germany,Berlin,Mitte,Alexanderplatz,9340163
Germany,Berlin,Neukölln,Neuköllner Mitte/Zentrum,9340353
Germany,Berlin,Pankow,Helmholtzplatz,9344803
Germany,Berlin,Pankow,Weißensee Ost,9348447
Germany,Berlin,Friedrichshain-Kreuzberg,nördliche Luisenstadt,9348843
Germany,Berlin,Mitte,Brunnenstr. Süd,9353582
Germany,Berlin,Neukölln,Reuterstraße,9354706
Germany,Berlin,Pankow,Prenzlauer Berg Ost,9354855
Germany,Berlin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,9355118
